  0.00000000E+00 -0.14870700E+02
  0.22850560E+00 -0.14877500E+02
  0.45701121E+00 -0.14897700E+02
  0.68551681E+00 -0.14930800E+02
  0.91402241E+00 -0.14975900E+02
  0.11425280E+01 -0.15031900E+02
  0.13710336E+01 -0.15097600E+02
  0.15995392E+01 -0.15171500E+02
  0.18280448E+01 -0.15252300E+02
  0.20565504E+01 -0.15338500E+02
  0.22850560E+01 -0.15428600E+02
  0.25135616E+01 -0.15521500E+02
  0.27420672E+01 -0.15615800E+02
  0.29705728E+01 -0.15710400E+02
  0.31990784E+01 -0.15804300E+02
  0.34275840E+01 -0.15896500E+02
  0.36560896E+01 -0.15986100E+02
  0.38845952E+01 -0.16072500E+02
  0.41131009E+01 -0.16154900E+02
  0.43416065E+01 -0.16232700E+02
  0.45701121E+01 -0.16305300E+02
  0.47986177E+01 -0.16372400E+02
  0.50271233E+01 -0.16433500E+02
  0.52556289E+01 -0.16488100E+02
  0.54841345E+01 -0.16536100E+02
  0.57126401E+01 -0.16577200E+02
  0.59411457E+01 -0.16611100E+02
  0.61696513E+01 -0.16637600E+02
  0.63981569E+01 -0.16656600E+02
  0.66266625E+01 -0.16668100E+02
  0.68528244E+01 -0.16671900E+02
  0.70789863E+01 -0.16668200E+02
  0.73051482E+01 -0.16656900E+02
  0.75313101E+01 -0.16638300E+02
  0.77574720E+01 -0.16612300E+02
  0.79836338E+01 -0.16579100E+02
  0.82097957E+01 -0.16538900E+02
  0.84359576E+01 -0.16491800E+02
  0.86621195E+01 -0.16438200E+02
  0.88882814E+01 -0.16378200E+02
  0.91144433E+01 -0.16312300E+02
  0.93406052E+01 -0.16240900E+02
  0.95667671E+01 -0.16164300E+02
  0.97929290E+01 -0.16083000E+02
  0.10019091E+02 -0.15997600E+02
  0.10245253E+02 -0.15908700E+02
  0.10471415E+02 -0.15816900E+02
  0.10697577E+02 -0.15723000E+02
  0.10923738E+02 -0.15627600E+02
  0.11149900E+02 -0.15531800E+02
  0.11376062E+02 -0.15436200E+02
  0.11602224E+02 -0.15342000E+02
  0.11828386E+02 -0.15250000E+02
  0.12054548E+02 -0.15161200E+02
  0.12280710E+02 -0.15076700E+02
  0.12506872E+02 -0.14997400E+02
  0.12733034E+02 -0.14924200E+02
  0.12959196E+02 -0.14857900E+02
  0.13185357E+02 -0.14799000E+02
  0.13411519E+02 -0.14748200E+02
  0.13637681E+02 -0.14705800E+02
  0.13863843E+02 -0.14671700E+02
  0.14090005E+02 -0.14646000E+02
  0.14316167E+02 -0.14628400E+02
  0.14542329E+02 -0.14618200E+02
  0.14770834E+02 -0.14615000E+02
  
  0.00000000E+00 -0.14581800E+02
  0.22850560E+00 -0.14585500E+02
  0.45701121E+00 -0.14596200E+02
  0.68551681E+00 -0.14613900E+02
  0.91402241E+00 -0.14638200E+02
  0.11425280E+01 -0.14668500E+02
  0.13710336E+01 -0.14704300E+02
  0.15995392E+01 -0.14744900E+02
  0.18280448E+01 -0.14789600E+02
  0.20565504E+01 -0.14837600E+02
  0.22850560E+01 -0.14888200E+02
  0.25135616E+01 -0.14940700E+02
  0.27420672E+01 -0.14994300E+02
  0.29705728E+01 -0.15048400E+02
  0.31990784E+01 -0.15102400E+02
  0.34275840E+01 -0.15155700E+02
  0.36560896E+01 -0.15207700E+02
  0.38845952E+01 -0.15258100E+02
  0.41131009E+01 -0.15306200E+02
  0.43416065E+01 -0.15351800E+02
  0.45701121E+01 -0.15394500E+02
  0.47986177E+01 -0.15434000E+02
  0.50271233E+01 -0.15470000E+02
  0.52556289E+01 -0.15502300E+02
  0.54841345E+01 -0.15530700E+02
  0.57126401E+01 -0.15555000E+02
  0.59411457E+01 -0.15575100E+02
  0.61696513E+01 -0.15590800E+02
  0.63981569E+01 -0.15602100E+02
  0.66266625E+01 -0.15608900E+02
  0.68528244E+01 -0.15611200E+02
  0.70789863E+01 -0.15608900E+02
  0.73051482E+01 -0.15602300E+02
  0.75313101E+01 -0.15591200E+02
  0.77574720E+01 -0.15575800E+02
  0.79836338E+01 -0.15556200E+02
  0.82097957E+01 -0.15532300E+02
  0.84359576E+01 -0.15504500E+02
  0.86621195E+01 -0.15472800E+02
  0.88882814E+01 -0.15437400E+02
  0.91144433E+01 -0.15398500E+02
  0.93406052E+01 -0.15356500E+02
  0.95667671E+01 -0.15311400E+02
  0.97929290E+01 -0.15263700E+02
  0.10019091E+02 -0.15213600E+02
  0.10245253E+02 -0.15161600E+02
  0.10471415E+02 -0.15107900E+02
  0.10697577E+02 -0.15053100E+02
  0.10923738E+02 -0.14997500E+02
  0.11149900E+02 -0.14941700E+02
  0.11376062E+02 -0.14886200E+02
  0.11602224E+02 -0.14831300E+02
  0.11828386E+02 -0.14777800E+02
  0.12054548E+02 -0.14726100E+02
  0.12280710E+02 -0.14676800E+02
  0.12506872E+02 -0.14630300E+02
  0.12733034E+02 -0.14587200E+02
  0.12959196E+02 -0.14547900E+02
  0.13185357E+02 -0.14512800E+02
  0.13411519E+02 -0.14482200E+02
  0.13637681E+02 -0.14456400E+02
  0.13863843E+02 -0.14435400E+02
  0.14090005E+02 -0.14419400E+02
  0.14316167E+02 -0.14408200E+02
  0.14542329E+02 -0.14401700E+02
  0.14770834E+02 -0.14399600E+02
  
  0.00000000E+00 -0.80419000E+01
  0.22850560E+00 -0.80326000E+01
  0.45701121E+00 -0.80049000E+01
  0.68551681E+00 -0.79596000E+01
  0.91402241E+00 -0.78980000E+01
  0.11425280E+01 -0.78215000E+01
  0.13710336E+01 -0.77324000E+01
  0.15995392E+01 -0.76332000E+01
  0.18280448E+01 -0.75267000E+01
  0.20565504E+01 -0.74169000E+01
  0.22850560E+01 -0.73085000E+01
  0.25135616E+01 -0.72082000E+01
  0.27420672E+01 -0.71243000E+01
  0.29705728E+01 -0.70664000E+01
  0.31990784E+01 -0.70413000E+01
  0.34275840E+01 -0.70495000E+01
  0.36560896E+01 -0.70848000E+01
  0.38845952E+01 -0.71390000E+01
  0.41131009E+01 -0.72047000E+01
  0.43416065E+01 -0.72762000E+01
  0.45701121E+01 -0.73495000E+01
  0.47986177E+01 -0.74215000E+01
  0.50271233E+01 -0.74900000E+01
  0.52556289E+01 -0.75534000E+01
  0.54841345E+01 -0.76105000E+01
  0.57126401E+01 -0.76601000E+01
  0.59411457E+01 -0.77016000E+01
  0.61696513E+01 -0.77344000E+01
  0.63981569E+01 -0.77582000E+01
  0.66266625E+01 -0.77725000E+01
  0.68528244E+01 -0.77773000E+01
  0.70789863E+01 -0.77726000E+01
  0.73051482E+01 -0.77585000E+01
  0.75313101E+01 -0.77353000E+01
  0.77574720E+01 -0.77031000E+01
  0.79836338E+01 -0.76624000E+01
  0.82097957E+01 -0.76136000E+01
  0.84359576E+01 -0.75574000E+01
  0.86621195E+01 -0.74946000E+01
  0.88882814E+01 -0.74263000E+01
  0.91144433E+01 -0.73537000E+01
  0.93406052E+01 -0.72785000E+01
  0.95667671E+01 -0.72028000E+01
  0.97929290E+01 -0.71297000E+01
  0.10019091E+02 -0.70630000E+01
  0.10245253E+02 -0.70082000E+01
  0.10471415E+02 -0.69715000E+01
  0.10697577E+02 -0.69588000E+01
  0.10923738E+02 -0.69721000E+01
  0.11149900E+02 -0.70076000E+01
  0.11376062E+02 -0.70574000E+01
  0.11602224E+02 -0.71132000E+01
  0.11828386E+02 -0.71683000E+01
  0.12054548E+02 -0.72176000E+01
  0.12280710E+02 -0.72575000E+01
  0.12506872E+02 -0.72854000E+01
  0.12733034E+02 -0.72991000E+01
  0.12959196E+02 -0.72974000E+01
  0.13185357E+02 -0.72794000E+01
  0.13411519E+02 -0.72445000E+01
  0.13637681E+02 -0.72811000E+01
  0.13863843E+02 -0.73337000E+01
  0.14090005E+02 -0.73735000E+01
  0.14316167E+02 -0.74010000E+01
  0.14542329E+02 -0.74168000E+01
  0.14770834E+02 -0.74218000E+01
  
  0.00000000E+00 -0.70964000E+01
  0.22850560E+00 -0.70879000E+01
  0.45701121E+00 -0.70626000E+01
  0.68551681E+00 -0.70209000E+01
  0.91402241E+00 -0.69634000E+01
  0.11425280E+01 -0.68910000E+01
  0.13710336E+01 -0.68047000E+01
  0.15995392E+01 -0.67057000E+01
  0.18280448E+01 -0.65955000E+01
  0.20565504E+01 -0.64756000E+01
  0.22850560E+01 -0.63476000E+01
  0.25135616E+01 -0.62133000E+01
  0.27420672E+01 -0.61499000E+01
  0.29705728E+01 -0.61248000E+01
  0.31990784E+01 -0.60726000E+01
